ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
104.36.115.113,52.0,60.0,12292.0,20444.0,60.0,1079.0,204.86666666666667,393.15384615384613,345.4788603342513,681.5768736472793,7.152557373046875e-07,10.030864000320435,0.852255679793277,2.7927206287659607,0.0,10.030817031860352,0.9859440233193192,2.9668949354733996,0
172.16.0.5,162.0,156.0,22750.0,41198.0,60.0,898.0,145.83333333333334,254.30864197530863,177.6196310471715,361.9072199134379,7.152557373046875e-07,8.691328763961792,0.37048536731350806,1.0356795990561316,0.0,8.82912802696228,0.35667771582277663,1.0121917567224956,1
172.217.10.130,190.0,241.0,203008.0,43144.0,60.0,2914.0,842.356846473029,227.07368421052632,962.429017536712,352.85074087432656,4.76837158203125e-07,10.046440124511719,0.21497509678204854,1.3413263649019027,9.5367431640625e-07,10.046429872512817,0.2729843709834669,1.5049384861213997,0
172.217.10.2,64.0,77.0,15926.0,10324.0,60.0,2579.0,206.83116883116884,161.3125,347.96851803293487,134.98158310591032,0.0,0.0807645320892334,0.007571333333065635,0.017254040299131954,0.0,0.10190653800964355,0.00849204971676781,0.0188537213927468,0
172.217.10.42,8.0,4.0,240.0,610.0,60.0,60.0,60.0,76.25,0.0,18.273712579237188,9.5367431640625e-07,2.384185791015625e-06,1.5099843343098958e-06,6.25769923052137e-07,0.0,0.03321075439453125,0.004780973706926618,0.011606720607160372,0
172.217.11.34,4.0,2.0,200.0,320.0,100.0,100.0,100.0,80.0,0.0,23.094010767585033,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,0.0,2.86102294921875e-06,0.062174081802368164,0.020726601282755535,0.029307794538515418,0
172.217.11.42,26.0,25.0,9400.0,5384.0,60.0,2914.0,376.0,207.07692307692307,674.1010680899416,237.42231118021292,9.5367431640625e-07,1.1412289142608643,0.09590248266855876,0.2907004517325478,4.76837158203125e-07,1.1493372917175293,0.09239989280700683,0.2693278941169875,0
172.217.7.1,18.0,15.0,7058.0,2694.0,60.0,2763.0,470.53333333333336,149.66666666666666,783.3570492863818,163.28610761842685,9.5367431640625e-07,0.08053350448608398,0.012955989156450545,0.02389000022477768,0.0,0.2054917812347412,0.020425656262566063,0.0495411992639615,0
172.217.7.3,32.0,29.0,9648.0,5210.0,60.0,2914.0,332.6896551724138,162.8125,618.5114679297313,180.18743601254278,1.9073486328125e-06,1.1297340393066406,0.05290857383183071,0.20860871487676247,0.0,0.9691460132598877,0.05298457607146232,0.17457757166221058,0
172.217.7.4,36.0,39.0,9100.0,13140.0,60.0,2368.0,233.33333333333334,365.0,437.5491751812068,521.8477063008216,9.5367431640625e-07,0.04303407669067383,0.005295722108138235,0.012088351000289597,9.5367431640625e-07,0.055664777755737305,0.005775833129882812,0.014395388089632755,0
173.241.242.143,34.0,35.0,14488.0,6024.0,60.0,2591.0,413.9428571428571,177.1764705882353,518.6670099658264,163.07099598831277,0.0,0.050546884536743164,0.003932518117568072,0.012049980936076806,9.5367431640625e-07,0.034406423568725586,0.005070260076811819,0.011201333366264601,0
192.0.73.2,34.0,30.0,10634.0,3284.0,60.0,1547.0,354.46666666666664,96.58823529411765,592.9670417853577,98.39873048178929,9.5367431640625e-07,10.030626773834229,1.0364070678579396,3.0193737126468485,7.152557373046875e-07,10.030751466751099,0.9107822143670284,2.8506605661947293,0
192.168.10.50,6.0,0.0,0.0,388.0,0.0,0.0,0.0,64.66666666666667,0.0,2.06559111797723,0.0,0.0,0.0,0.0,1.6689300537109375e-06,6.000367164611816,1.80283842086792,2.4015148383614164,0
