ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
147.32.84.165,0.0,29021,30936386,0.0,1066,1066,1066.0,0.0,0.0,0.0,0.0,2.2661807537078857,0.0008175645837448615,0.023428816894583426,0.0,0.0,0.0,0.0,1
147.32.84.191,1.0,52714,56193124,1066.0,1066,1066,1066.0,1066.0,0.0,0.0,0.0,2.266263961791992,0.000450095782465319,0.016754915839899374,0.0,0.0,0.0,0.0,1
147.32.84.192,0.0,51548,54950168,0.0,1066,1066,1066.0,0.0,0.0,0.0,0.0,2.2662389278411865,0.00046027155577608005,0.01699788785462363,0.0,0.0,0.0,0.0,1
147.32.84.193,0.0,53256,56770896,0.0,1066,1066,1066.0,0.0,0.0,0.0,0.0,2.26623797416687,0.0004455150634332975,0.01672414973058265,0.0,0.0,0.0,0.0,1
147.32.84.204,0.0,52084,55521544,0.0,1066,1066,1066.0,0.0,0.0,0.0,0.0,2.2663838863372803,0.00045552554109588487,0.016868609580076705,0.0,0.0,0.0,0.0,1
147.32.84.205,0.0,52702,56180332,0.0,1066,1066,1066.0,0.0,0.0,0.0,0.0,2.2661728858947754,0.0004501932610714653,0.016768756843747876,0.0,0.0,0.0,0.0,1
147.32.84.206,0.0,53243,56757038,0.0,1066,1066,1066.0,0.0,0.0,0.0,0.0,1.444166898727417,0.00044561782108394437,0.015170433327180965,0.0,0.0,0.0,0.0,1
147.32.84.207,0.0,53699,57243134,0.0,1066,1066,1066.0,0.0,0.0,0.0,0.0,2.2661521434783936,0.0004418412241981373,0.016627024241166438,0.0,0.0,0.0,0.0,1
147.32.84.208,0.0,53249,56763434,0.0,1066,1066,1066.0,0.0,0.0,0.0,0.0,1.4440371990203857,0.0004455587343097879,0.015170732142454365,0.0,0.0,0.0,0.0,1
147.32.84.209,0.0,51455,54851030,0.0,1066,1066,1066.0,0.0,0.0,0.0,0.0,2.2661948204040527,0.00046110692552278946,0.01697362282510286,0.0,0.0,0.0,0.0,1
147.32.96.69,502971.0,1,1066,536167086.0,1066,1066,1066.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444031000137329,4.717177974231381e-05,0.00493200637552942,0
