ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
147.32.84.165,0.0,50678.0,54022748.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,3.895122528076172,0.00048378476602190857,0.020849333783274512,0.0,0.0,0.0,0.0,1
147.32.84.191,0.0,52171.0,55614286.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,3.895362138748169,0.00046993991024813614,0.02052550393023966,0.0,0.0,0.0,0.0,1
147.32.84.192,0.0,53815.0,57366790.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,3.8950939178466797,0.0004555832499240639,0.019910360624443093,0.0,0.0,0.0,0.0,1
147.32.84.193,0.0,54698.0,58308068.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,3.8951680660247803,0.0004482284717604101,0.020058799225774568,0.0,0.0,0.0,0.0,1
147.32.84.204,0.0,53453.0,56980898.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,3.8950068950653076,0.00045867108713498435,0.02029487876758607,0.0,0.0,0.0,0.0,1
147.32.84.205,0.0,46927.0,50024182.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,3.8975019454956055,0.000522456012438545,0.021562031281443687,0.0,0.0,0.0,0.0,1
147.32.84.206,0.0,43403.0,46267598.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,3.8952791690826416,0.0005648766380922843,0.022549734264680772,0.0,0.0,0.0,0.0,1
147.32.84.207,0.0,55144.0,58783504.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,3.8951821327209473,0.00044460346612158443,0.020204524928151373,0.0,0.0,0.0,0.0,1
147.32.84.208,0.0,52251.0,55699566.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,3.8950960636138916,0.000469220649682734,0.02041694146737312,0.0,0.0,0.0,0.0,1
147.32.84.209,0.0,44406.0,47336796.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,3.895111083984375,0.0005521180030797841,0.02271421689871583,0.0,0.0,0.0,0.0,1
147.32.96.69,506946.0,0.0,0.0,540404436.0,0.0,0.0,0.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89500093460083,4.836206487232309e-05,0.006480165232624383,0
