ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
192.168.50.15,1.0,1.0,76.0,160.0,76.0,76.0,76.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.50.17,12.0,27.0,2299.0,3087.0,72.0,92.0,85.14814814814815,257.25,5.641219887875508,89.05067505231348,0.0016949176788330078,12.000023126602173,2.2349392817570615,3.1359165735790016,0.0016384124755859375,11.999935150146484,3.8283686421134253,4.8433110919986495,1
192.168.50.19,0.0,4.0,704.0,0.0,176.0,176.0,176.0,0.0,0.0,0.0,0.0005593299865722656,30.000094890594482,10.000494877497355,14.141852790712571,0.0,0.0,0.0,0.0,0
192.168.50.255,21.0,0.0,0.0,2251.0,0.0,0.0,0.0,107.19047619047619,0.0,40.042001757678214,0.0,0.0,0.0,0.0,0.0394895076751709,19.339299201965332,2.6978603482246397,5.075231173706622,0
192.168.50.30,3.0,3.0,237.0,489.0,79.0,79.0,79.0,163.0,0.0,0.0,21.003566026687622,21.11143684387207,21.057501435279846,0.05393540859222412,21.00357222557068,21.111456155776978,21.057514190673828,0.053941965103149414,1
192.168.50.31,8.0,16.0,1360.0,1728.0,79.0,89.0,85.0,216.0,4.69041575982343,100.5072847395366,0.2159411907196045,6.644890069961548,2.3797382672627765,2.168047724303657,0.2355351448059082,14.999613761901855,5.0977634361812045,6.100709587180535,1
192.168.50.32,0.0,1.0,243.0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.50.34,4.0,4.0,299.0,921.0,73.0,76.0,74.75,230.25,1.5,81.11874012828355,0.01749277114868164,13.482024431228638,7.015086015065511,5.5096641831112,0.030309200286865234,13.469181060791016,7.015082359313965,5.499213929019589,1
192.168.50.50,17.0,42.0,3475.0,4864.0,64.0,92.0,82.73809523809524,286.11764705882354,9.568901672094912,96.4779005478335,0.00016188621520996094,13.141092300415039,1.1665085234293124,2.430306824293213,0.00015234947204589844,17.980467796325684,2.9911943823099136,4.775372533326475,0
192.168.50.51,6.0,6.0,488.0,2290.0,75.0,103.0,81.33333333333333,381.6666666666667,10.819735055289808,34.86354351850475,0.00012731552124023438,0.2857320308685303,0.1588414192199707,0.1304699972724144,0.010308980941772461,0.2798781394958496,0.16314921379089356,0.1079481112955084,0
