ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
0.64.0,0.0,1.0,112.0,0.0,112.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
000b0000.000003317831,1.0,0.0,0.0,1064.0,0.0,0.0,0.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00100000.000008636f6d,1.0,0.0,0.0,978.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00120000.000008636f6d,1.0,0.0,0.0,972.0,0.0,0.0,0.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00160003.000504776170,1.0,0.0,0.0,1050.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00180000.000104776170,1.0,0.0,0.0,1141.0,0.0,0.0,0.0,1141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
001a0004.000003656475,1.0,0.0,0.0,905.0,0.0,0.0,0.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
001d0003.0000056e6363,1.0,0.0,0.0,763.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00:00:00_00:08:63,1.0,0.0,0.0,1147.0,0.0,0.0,0.0,1147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00:00:00_01:04:61,1.0,0.0,0.0,1506.0,0.0,0.0,0.0,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:63:7a:00:00:ff,1.0,1.0,1009.0,1170.0,1009.0,1009.0,1009.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
036e6968.03676f760000,0.0,1.0,763.0,0.0,763.0,763.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14:38:83:80:00:01,1.0,0.0,0.0,1206.0,0.0,0.0,0.0,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
162.248.19.151,14.0,14.0,840.0,890.0,60.0,60.0,60.0,63.57142857142857,0.0,9.07841299003204,0.0,10.030643224716187,1.5431904242588923,2.935949735582121,0.0,10.030931234359741,1.5432045826545129,2.9338067767738933,0
172.16.0.5,214.0,1419498.0,1807110150.0,62910.0,60.0,1514.0,1273.062836298466,293.97196261682245,372.8441320509906,301.9692008653323,0.0,0.5349771976470947,2.1134214265190878e-05,0.0004763315292681573,0.0,1.000420331954956,0.1363948365332375,0.23169434608633488,1
172.217.10.132,10.0,8.0,720.0,772.0,60.0,100.0,90.0,77.2,18.51640199545103,19.758542456365547,0.0,9.333309888839722,1.3679017680031913,3.252935522056055,9.5367431640625e-07,9.291854619979858,1.070911751853095,2.907540709140783,0
172.217.10.35,8.0,8.0,640.0,640.0,60.0,100.0,80.0,80.0,21.38089935299395,21.38089935299395,9.5367431640625e-07,0.0006051063537597656,0.0001319476536342076,0.00020566413845733895,9.5367431640625e-07,0.24924325942993164,0.03560849598475865,0.08721602700135934,0
172.217.10.38,8.0,4.0,400.0,640.0,100.0,100.0,100.0,80.0,0.0,21.38089935299395,2.6226043701171875e-06,1.008852481842041,0.3362859884897868,0.47557632824824597,0.0,0.9532668590545654,0.15174313953944615,0.32810979299936194,0
172.217.10.66,30.0,30.0,3096.0,2970.0,60.0,172.0,103.2,99.0,35.87564729681566,55.26238353964438,0.0,7.031543016433716,0.43657640753121213,1.450331988817783,9.5367431640625e-07,6.96943998336792,0.43514210602332803,1.430951420063112,0
172.217.10.97,8.0,6.0,520.0,640.0,60.0,100.0,86.66666666666667,80.0,20.6559111797729,21.38089935299395,4.76837158203125e-07,8.56044602394104,1.712090301513672,3.4241778612137783,9.5367431640625e-07,8.310818910598755,1.2317589691707067,2.8912460924330916,0
172.217.12.162,4.0,4.0,320.0,320.0,60.0,100.0,80.0,80.0,23.094010767585033,23.094010767585033,3.5762786865234375e-06,0.0002148151397705078,8.88506571451823e-05,9.091104641657634e-05,1.1920928955078125e-06,0.24924874305725098,0.0830843448638916,0.11749597275688634,0
172.217.197.155,4.0,2.0,200.0,320.0,100.0,100.0,100.0,80.0,0.0,23.094010767585033,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,1.6689300537109375e-06,0.07784128189086914,0.025951464970906574,0.03669164163565386,0
172.217.6.226,26.0,18.0,1492.0,1960.0,60.0,100.0,82.88888888888889,75.38461538461539,19.765950785568513,19.84555753427335,4.76837158203125e-07,5.094746351242065,0.6229944509618422,1.2734836419067912,0.0,5.094742298126221,0.4261497974395752,1.0675558858805385,0
172.217.7.10,4.0,4.0,320.0,320.0,60.0,100.0,80.0,80.0,23.094010767585033,23.094010767585033,9.5367431640625e-07,1.9073486328125e-06,1.2715657552083333e-06,4.49566384116203e-07,0.0,0.2492520809173584,0.08308529853820801,0.11749765863856727,0
192.168.50.1,1419499.0,214.0,62910.0,1807110262.0,60.0,1139.0,293.97196261682245,1273.0620183599988,301.9692008653323,372.84527427861036,0.0,1.000420331954956,0.1363948365332375,0.23169434608633488,0.0,0.5349771976470947,2.113419937667799e-05,0.0004763313618167359,0
