ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
0.0.0.0,0.0,3.0,1026.0,0.0,342.0,342.0,342.0,0.0,0.0,0.0,10.137220859527588,10.493465185165405,10.315343022346497,0.1781221628189087,0.0,0.0,0.0,0.0,0
162.248.19.151,16.0,18.0,3392.0,5696.0,60.0,1075.0,188.44444444444446,356.0,324.03997978140296,613.6111689552812,9.5367431640625e-07,10.03528094291687,0.59394713009105,2.3603517842244264,9.5367431640625e-07,9.953923225402832,0.673147980372111,2.4804852327496265,0
172.16.0.5,396.0,58636.0,35931082.0,115194.0,60.0,1514.0,612.781942833754,290.8939393939394,334.944819173052,304.3291586817398,0.0,3.530438184738159,0.0010025072191299721,0.028921444323582738,0.0,3.572359085083008,0.14878626111187512,0.36773568355858555,1
172.217.10.132,44.0,41.0,9170.0,9242.0,60.0,2369.0,223.65853658536585,210.04545454545453,428.33862829285533,305.81275275289,7.152557373046875e-07,26.883233308792114,0.6888640224933624,4.194984679163243,0.0,26.78971004486084,0.6407704963240513,4.035356885596874,0
172.217.10.14,8.0,6.0,384.0,480.0,60.0,66.0,64.0,60.0,3.0983866769659336,0.0,1.1920928955078125e-06,10.046771049499512,3.05316481590271,4.038984621657217,1.6689300537109375e-06,10.046783924102783,2.185367856706892,3.6790184183612147,0
172.217.10.226,8.0,4.0,400.0,640.0,100.0,100.0,100.0,80.0,0.0,21.38089935299395,1.6689300537109375e-06,2.031235694885254,0.6770796775817871,0.9575329026198491,9.5367431640625e-07,1.9376919269561768,0.3035334178379604,0.668389566634028,0
172.217.10.35,4.0,20.0,1320.0,264.0,66.0,66.0,66.0,66.0,0.0,0.0,1.6689300537109375e-06,7.9986255168914795,0.7527024118523848,1.9639609748029196,2.1457672119140625e-06,0.0015990734100341797,0.0005346934000651041,0.0007526303794532964,0
172.217.10.38,314.0,318.0,470896.0,31322.0,60.0,2914.0,1480.8050314465409,99.7515923566879,953.0758737757151,126.35335897131857,7.152557373046875e-07,0.06851601600646973,0.0014422722043299148,0.00624112688360485,7.152557373046875e-07,0.10090398788452148,0.0016415804719772582,0.007483140775016324,0
172.217.10.66,86.0,85.0,26228.0,19992.0,60.0,2579.0,308.56470588235294,232.46511627906978,543.4618190264113,319.8106313825112,0.0,10.047045230865479,0.12563974800563993,1.0890897454684478,0.0,10.086351156234741,0.12375072871937472,1.0870707451795496,0
172.217.10.97,22.0,17.0,7258.0,3014.0,60.0,2763.0,426.94117647058823,137.0,743.0242652992763,149.721010390596,7.152557373046875e-07,25.93582057952881,1.6324061900377274,6.275156266475432,0.0,25.841545820236206,1.2425428118024553,5.500558406484765,0
172.217.10.98,6.0,6.0,520.0,452.0,60.0,100.0,86.66666666666667,75.33333333333333,20.6559111797729,19.29421329483706,9.5367431640625e-07,0.24336981773376465,0.04867520332336426,0.09734730720642644,9.5367431640625e-07,0.24942350387573242,0.056883382797241214,0.09721893821704211,0
172.217.12.138,8.0,4.0,252.0,610.0,60.0,66.0,63.0,76.25,3.4641016151377544,18.273712579237188,2.6226043701171875e-06,0.3412740230560303,0.11375999450683594,0.1608767124024701,1.6689300537109375e-06,0.34118223190307617,0.05372534479413714,0.1178790378853075,0
172.217.197.155,61.0,63.0,63292.0,18900.0,60.0,2914.0,1004.6349206349206,309.8360655737705,954.1361284764907,564.8895520461757,9.5367431640625e-07,0.05474209785461426,0.004171609878540039,0.01226769244000986,0.0,0.05285000801086426,0.004295078913370768,0.011695409836359067,0
172.217.6.226,180.0,201.0,103748.0,39786.0,60.0,2914.0,516.1592039800995,221.03333333333333,750.8711637340745,357.8999095437112,0.0,26.818665266036987,0.1846102726459503,1.9670963086407,0.0,26.725537538528442,0.20626937477282306,2.071981411508085,0
172.217.7.10,6.0,12.0,860.0,452.0,66.0,100.0,71.66666666666667,75.33333333333333,13.234482050745882,19.29421329483706,9.5367431640625e-07,25.546896934509277,3.6224735433405097,7.338496861047985,1.9073486328125e-06,25.453556776046753,5.1094193935394285,10.172133185381554,0
173.194.175.109,38.0,47.0,10030.0,4934.0,60.0,2787.0,213.40425531914894,129.8421052631579,472.0612367965055,84.89374163282623,4.76837158203125e-07,0.5847911834716797,0.03510686625605044,0.08948884240831842,7.152557373046875e-07,0.6379945278167725,0.04364664490158494,0.11047444660470127,0
192.168.50.1,58638.0,398.0,115374.0,35931262.0,60.0,1139.0,289.88442211055275,612.7641120092773,303.8946385568851,334.95302183732787,0.0,3.572359085083008,0.14803670815917047,0.3651267215730464,0.0,3.530438184738159,0.0010024730254563827,0.028918072395560577,0
192.168.50.253,0.0,24.0,2256.0,0.0,94.0,94.0,94.0,0.0,0.0,0.0,7.152557373046875e-07,9.90905499458313,2.0728625318278437,3.934568318493333,0.0,0.0,0.0,0.0,0
192.168.50.254,0.0,21.0,1974.0,0.0,94.0,94.0,94.0,0.0,0.0,0.0,9.5367431640625e-07,9.821271896362305,2.823905611038208,4.315369665258367,0.0,0.0,0.0,0.0,0
192.168.50.6,1642.0,1557.0,299906.0,1243912.0,60.0,3126.0,192.61785484906872,757.5590742996346,344.9330004832644,952.0034286682458,0.0,13.963908195495605,0.017995813358718755,0.3634523257533199,0.0,13.985222816467285,0.01831954285402548,0.3566231542359576,0
192.168.50.7,69.0,76.0,7802.0,12102.0,60.0,432.0,102.65789473684211,175.3913043478261,66.98388913394602,392.4785201088119,7.152557373046875e-07,20.910011768341064,0.5216639423370362,2.681092654511353,4.76837158203125e-07,20.983184814453125,0.5756755155675551,2.818911219072605,0
192.168.50.8,6.0,6.0,452.0,520.0,60.0,100.0,75.33333333333333,86.66666666666667,19.29421329483706,20.6559111797729,9.5367431640625e-07,0.24942350387573242,0.056883382797241214,0.09721893821704211,9.5367431640625e-07,0.24336981773376465,0.04867520332336426,0.09734730720642644,0
204.154.111.105,36.0,39.0,35932.0,12730.0,60.0,3534.0,921.3333333333334,353.6111111111111,1022.8414069931121,634.416729998183,7.152557373046875e-07,0.05024909973144531,0.003803604527523643,0.009359053602990865,9.5367431640625e-07,0.05174899101257324,0.004133476529802595,0.010108208758621269,0
204.154.111.111,68.0,66.0,43160.0,20082.0,60.0,2974.0,653.939393939394,295.3235294117647,848.5012284799208,452.19489396129933,0.0,4.366092920303345,0.06985275928790753,0.5370775237554687,0.0,4.366206169128418,0.06775893738020712,0.529150526800045,0
