ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
0.0.0,0.0,1.0,1514.0,0.0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.32.1,0.0,1.0,1057.0,0.0,1057.0,1057.0,1057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00100000.000007737669,1.0,0.0,0.0,935.0,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0012000d.0000036b7468,1.0,0.0,0.0,848.0,0.0,0.0,0.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00:00:00_04:04:6a,1.0,0.0,0.0,1077.0,0.0,0.0,0.0,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00:f2:00:00:00:04,0.0,1.0,1077.0,0.0,1077.0,1077.0,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
00:f2:00:02:00:01,0.0,1.0,1057.0,0.0,1057.0,1057.0,1057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
162.248.19.151,6.0,6.0,360.0,360.0,60.0,60.0,60.0,60.0,0.0,0.0,9.5367431640625e-07,10.032074213027954,4.012811994552612,4.91466915826289,9.5367431640625e-07,10.031932830810547,4.012762880325317,4.914608129805502,0
172.16.0.5,304.0,1420559.0,1807290769.0,75940.0,60.0,1514.0,1272.23914599816,249.80263157894737,372.45861907600914,294.1418584022666,0.0,0.36254286766052246,2.1118348276256196e-05,0.00034451887411737005,0.0,1.3699898719787598,0.09834869702657063,0.2032829809883348,1
172.217.10.132,8.0,4.0,240.0,610.0,60.0,60.0,60.0,76.25,0.0,18.273712579237188,0.0,1.9073486328125e-06,9.5367431640625e-07,7.786718186642895e-07,9.5367431640625e-07,0.04124641418457031,0.005968025752476284,0.014403459442106166,0
172.217.10.226,16.0,8.0,480.0,1220.0,60.0,60.0,60.0,76.25,0.0,17.654083569153816,0.0,2.0316357612609863,0.2902347019740513,0.7109240054662627,9.5367431640625e-07,1.9891977310180664,0.13822673161824545,0.4948885237349749,0
172.217.10.66,12.0,18.0,1976.0,1558.0,60.0,172.0,109.77777777777777,129.83333333333334,40.25149694776516,75.5595290101945,7.152557373046875e-07,0.0816807746887207,0.011785829768461339,0.023896261464205655,0.0,0.06954383850097656,0.01450844244523482,0.02641561401852778,0
172.217.10.97,8.0,4.0,240.0,610.0,60.0,60.0,60.0,76.25,0.0,18.273712579237188,0.0,9.5367431640625e-07,6.357828776041666e-07,4.49566384116203e-07,9.5367431640625e-07,0.04120182991027832,0.0060165950230189735,0.014367719764780212,0
172.217.10.98,12.0,12.0,1328.0,1232.0,60.0,172.0,110.66666666666667,102.66666666666667,35.99326536333083,62.10450625332833,9.5367431640625e-07,2.611503839492798,0.26686939326199616,0.7448032420112565,4.76837158203125e-07,2.54167103767395,0.2632457126270641,0.7243844985164463,0
172.217.6.226,22.0,18.0,1116.0,1580.0,60.0,66.0,62.0,71.81818181818181,2.9104275004359956,16.658006408006248,9.5367431640625e-07,10.047926187515259,1.182999709073235,2.797917067919951,0.0,10.04738998413086,0.9576548848833356,2.557573941610533,0
172.217.7.10,8.0,4.0,240.0,610.0,60.0,60.0,60.0,76.25,0.0,18.273712579237188,9.5367431640625e-07,4.601478576660156e-05,1.5974044799804688e-05,2.124201164949059e-05,7.152557373046875e-07,0.0411221981048584,0.005935294287545341,0.01436571927983486,0
192.168.50.1,1420561.0,304.0,75940.0,1807293340.0,60.0,1139.0,249.80263157894737,1272.239164668043,294.1418584022666,372.45845589821283,0.0,1.3699898719787598,0.09834869702657063,0.2032829809883348,0.0,0.36254286766052246,2.111831854382916e-05,0.0003445186324077087,0
192.168.50.253,0.0,12.0,1128.0,0.0,94.0,94.0,94.0,0.0,0.0,0.0,9.5367431640625e-07,9.728034019470215,1.7360807332125576,3.6835749769853177,0.0,0.0,0.0,0.0,0
192.168.50.254,0.0,6.0,564.0,0.0,94.0,94.0,94.0,0.0,0.0,0.0,1.1920928955078125e-06,9.647672891616821,1.9295360565185546,3.8590684175491727,0.0,0.0,0.0,0.0,0
192.168.50.6,56.0,48.0,3718.0,4448.0,60.0,230.0,77.45833333333333,79.42857142857143,47.64494495895493,30.794838494820482,0.0,8.391218900680542,0.46279713448057785,1.6574623301658369,7.152557373046875e-07,8.403531551361084,0.42589978304776277,1.546151326373078,0
192.168.50.7,34.0,60.0,4646.0,2280.0,60.0,128.0,77.43333333333334,67.05882352941177,19.3814227553758,28.65990883327354,0.0,10.598860025405884,0.21661959664296296,1.3723166766928536,0.0,10.653787851333618,0.38440705068183667,1.8282139776462805,0
192.168.50.8,16.0,14.0,1410.0,1618.0,60.0,230.0,100.71428571428571,101.125,57.34300114416562,35.819687324151786,4.76837158203125e-07,11.339233160018921,1.0949951501993032,3.0322036288275647,9.5367431640625e-07,11.258136987686157,0.9523955663045247,2.8288249341709184,0
1d:66:81:80:00:01,3.0,0.0,0.0,2557.0,0.0,0.0,0.0,852.3333333333334,0.0,177.24653264121488,0.0,0.0,0.0,0.0,1.9073486328125e-06,3.151431083679199,1.575716495513916,1.5757145881652832,0
1d:66:83:80:00:01,1.0,0.0,0.0,1043.0,0.0,0.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20:42:83:80:00:01,1.0,0.0,0.0,1077.0,0.0,0.0,0.0,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
224.0.0.5,18.0,0.0,0.0,1692.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,7.208951950073242,1.1233463567845963,2.3115588484781395,0
23.194.140.15,12.0,12.0,792.0,720.0,66.0,66.0,66.0,60.0,0.0,0.0,9.5367431640625e-07,9.563308000564575,1.8666134747591885,3.633692766082092,9.5367431640625e-07,9.56317925453186,1.866585991599343,3.6336920758066498,0
32310263.7a0000ff0001,0.0,1.0,935.0,0.0,935.0,935.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.69.238.19,12.0,12.0,792.0,720.0,66.0,66.0,66.0,60.0,0.0,0.0,9.5367431640625e-07,10.031963586807251,1.8239866603504529,3.8656039226521313,0.0,10.031910181045532,1.823983539234508,3.865598524762816,0
