ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
71.126.222.64,21372,532,46693,1277637,76,103,87.7687969924812,59.78088152723189,2.2392501225304366,1.624309792726809,8.106231689453125e-06,0.7997620105743408,0.11239997276478568,0.16314956804162112,1.9073486328125e-06,0.01894354820251465,0.00280737387136083,0.0026045476344413628,0
192120148227,60,4536,272160,5280,60,60,60.0,88.0,0.0,0.0,0.009827136993408203,0.11748743057250977,0.013228893648040333,0.004964765928345863,0.986170768737793,1.0153169631958008,0.9998629335629738,0.006950444904915749,1
192.95.27.190,60,4347,256092,5112,48,60,58.912353347135955,85.2,3.445506575286847,5.118262417021144,0.0012445449829101562,3.403610944747925,0.013802308121201524,0.11196734814229163,0.003333568572998047,3.863744020462036,0.999841766842341,0.8994164104760115,1
195198120238,61,422,25320,5368,60,60,60.0,88.0,0.0,0.0,1.9073486328125e-06,0.7987256050109863,0.14176885985422022,0.26622994308547154,0.5638659000396729,1.5122921466827393,0.9947397589683533,0.3313495194120622,1
202.1.175.252,60,3705,222300,5280,60,60,60.0,88.0,0.0,0.0,9.250640869140625e-05,0.06158590316772461,0.016195008551327765,0.005190530005138056,0.9831957817077637,1.0177392959594727,0.9999914613820738,0.007484912903782887,1
39.247.10.192,54,56,3360,4752,60,60,60.0,88.0,0.0,0.0,0.012463808059692383,3.2375330924987793,1.0259664145382967,0.9572125291202702,0.012462139129638672,3.237534761428833,1.064682110300604,0.9549208862511426,1
40.75.89.172,60,3505,210300,5280,60,60,60.0,88.0,0.0,0.0,0.00011587142944335938,0.12512803077697754,0.017120355136318294,0.011534309939987407,0.9549241065979004,1.0432519912719727,0.99923035653971,0.015835544898289547,1
41215236152,48,48,2880,4224,60,60,60.0,88.0,0.0,0.0,1.177628993988037,1.3786330223083496,1.2509401402574905,0.037548309482394265,1.1776292324066162,1.3786332607269287,1.2509401504029618,0.037548164690623755,1
51173229255,60,3836,230160,5280,60,60,60.0,88.0,0.0,0.0,2.384185791015625e-06,0.0611414909362793,0.015639553356046314,0.007990841611526231,0.9688394069671631,1.0308301448822021,1.0001137135392528,0.01282375359643663,1
51.81.166.201,60,872,52320,5280,60,60,60.0,88.0,0.0,0.0,0.010135173797607422,0.5367431640625,0.06878232381100222,0.059809960304204525,0.6555843353271484,1.2668557167053223,0.9995343968019648,0.08683610886467874,1
53149243105,3,3,225,309,75,75,75.0,103.0,0.0,0.0,0.2138516902923584,0.21488094329833984,0.21436631679534912,0.0005146265029907227,0.2138502597808838,0.21485328674316406,0.21435177326202393,0.0005015134811401367,1
58222135253,6,42,2520,528,60,60,60.0,88.0,0.0,0.0,3.0994415283203125e-06,0.10518956184387207,0.024081520917938977,0.037703850765230355,8.106231689453125e-06,0.06772089004516602,0.019213390350341798,0.025513658751700925,1
