ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
71.126.222.64,1046422.0,28880.0,2772055.0,64753796.0,40.0,991.0,95.985283933518,61.88114928776344,95.28928378178351,62.4472593522122,2.86102294921875e-06,0.016405105590820312,0.0010387708599281186,0.0011951403720228504,1.1920928955078125e-06,0.0009849071502685547,2.8669070126014743e-05,4.198072720649645e-05,0
115103135165,9.0,192.0,11520.0,792.0,60.0,60.0,60.0,88.0,0.0,0.0,0.00010704994201660156,0.1669600009918213,0.01926982839694198,0.03188152706510682,0.005962371826171875,1.0040192604064941,0.3760760724544525,0.45939182657289174,1
115125161135,17.0,17.0,1020.0,1496.0,60.0,60.0,60.0,88.0,0.0,0.0,7.867813110351562e-06,5.086537837982178,1.2578677386045456,2.1742502785787776,7.152557373046875e-06,5.0865397453308105,1.2578671723604202,2.174250095684819,1
115.127.223.0,31.0,1952.0,117120.0,2728.0,60.0,60.0,60.0,88.0,0.0,0.0,0.003237009048461914,0.32083821296691895,0.012901258859678393,0.017310009293819255,0.009894847869873047,1.009767770767212,0.8333256721496582,0.3680476133567554,1
115.64.244.251,26.0,1986.0,119160.0,2288.0,60.0,60.0,60.0,88.0,0.0,0.0,0.0003418922424316406,0.29553675651550293,0.01051996576996234,0.028411971180890234,0.0005311965942382812,1.0918407440185547,0.7999100399017334,0.39794342869575694,1
115.67.78.187,11.0,539.0,32340.0,968.0,60.0,60.0,60.0,88.0,0.0,0.0,0.00013065338134765625,0.11755514144897461,0.010711953542489544,0.014519311833745233,0.0036106109619140625,1.021738052368164,0.5012381076812744,0.49290292245941814,1
115.70.223.149,29.0,1259.0,75540.0,2552.0,60.0,60.0,60.0,88.0,0.0,0.0,0.0002608299255371094,0.16602563858032227,0.018518031875355632,0.02514208624678342,0.0005800724029541016,1.0486302375793457,0.821601893220629,0.3742208705249918,1
115.99.240.222,7.0,138.0,8280.0,616.0,60.0,60.0,60.0,88.0,0.0,0.0,5.0067901611328125e-06,0.08968806266784668,0.012019254865437529,0.012787441409984881,0.00017786026000976562,0.9991979598999023,0.1743235190709432,0.36895039469001367,1
117.84.133.71,24.0,1182.0,70920.0,2112.0,60.0,60.0,60.0,88.0,0.0,0.0,0.0037679672241210938,0.07666134834289551,0.015565140786360725,0.009397833641812809,0.004446506500244141,1.0334768295288086,0.7829097872195037,0.4062908532701467,1
118120171225,22.0,1326.0,79560.0,1936.0,60.0,60.0,60.0,88.0,0.0,0.0,0.002745389938354492,0.6513369083404541,0.01261707935693129,0.020192283254524646,0.009666919708251953,1.0252199172973633,0.7620599156334287,0.42007077230960593,1
122.0.252.89,1.0,1.0,60.0,88.0,60.0,60.0,60.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
125.173.32.84,1.0,1.0,60.0,88.0,60.0,60.0,60.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
