ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
147.32.84.165,0.0,46002.0,49038132.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,1.0636100769042969,0.0006417008146602499,0.016689995673529207,0.0,0.0,0.0,0.0,1
147.32.84.191,0.0,44477.0,47412482.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,1.0635850429534912,0.0006637033267741216,0.01684179246554027,0.0,0.0,0.0,0.0,1
147.32.84.192,0.0,39431.0,42033446.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,1.0929651260375977,0.0007486385226461327,0.018122869626171736,0.0,0.0,0.0,0.0,1
147.32.84.193,0.0,46903.0,49998598.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,1.0466129779815674,0.0006293727565607757,0.01599248790876328,0.0,0.0,0.0,0.0,1
147.32.84.204,0.0,46423.0,49486918.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,1.046614408493042,0.0006358750155841995,0.016194971723962233,0.0,0.0,0.0,0.0,1
147.32.84.205,0.0,44747.0,47700302.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,1.0466649532318115,0.0006596971697349721,0.016503717534259714,0.0,0.0,0.0,0.0,1
147.32.84.206,0.0,49729.0,53011114.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,1.0636918544769287,0.00059360657438655,0.015930685181932153,0.0,0.0,0.0,0.0,1
147.32.84.207,0.0,48757.0,51974962.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,1.063582181930542,0.0006054381426799404,0.01605014894580264,0.0,0.0,0.0,0.0,1
147.32.84.208,0.0,48423.0,51618918.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,1.0465669631958008,0.000609617630919679,0.015618941855094123,0.0,0.0,0.0,0.0,1
147.32.84.209,0.0,34489.0,36765274.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,1.3365559577941895,0.0008557393569676402,0.020614010529138624,0.0,0.0,0.0,0.0,1
147.32.96.69,449381.0,0.0,0.0,479040146.0,0.0,0.0,0.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0465278625488281,6.56881724580054e-05,0.005123077225390255,0
