ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
147.32.84.165,5,5556.0,5199778.0,1371,60.0,942.0,935.8851691864651,274.2,36.78938703932446,264.07423198790144,0.0,0.46112918853759766,0.005249626501308273,0.010411532800149578,0.014936685562133789,0.40718722343444824,0.18888843059539795,0.14437503300240534,1
147.32.84.191,5,5560.0,5203990.0,1365,60.0,942.0,935.9694244604317,273.0,36.77576730689215,261.4000765110829,0.0,0.4506070613861084,0.005245877290119432,0.009921096580929321,0.034307241439819336,0.31914496421813965,0.18661880493164062,0.10289492973240061,1
147.32.84.192,5,5560.0,5203740.0,1365,60.0,942.0,935.9244604316547,273.0,36.777546474653676,171.9825572550891,0.0,0.4508681297302246,0.005244098221747475,0.00986455354615443,0.0410761833190918,0.3383307456970215,0.18528151512145996,0.10814613647260667,1
147.32.84.193,5,5558.0,5202848.0,1367,60.0,942.0,936.1007556675063,273.4,36.79202813058648,208.29498313689652,0.0,0.4508330821990967,0.005247792516313313,0.009894880117205152,0.04091501235961914,0.3364877700805664,0.18680095672607422,0.10720599483556913,1
147.32.84.204,5,5554.0,5198346.0,1366,60.0,942.0,935.964350018005,273.2,36.7970936548153,261.8457561237149,0.0,0.4607577323913574,0.005237212508256728,0.009685405877694779,0.026015758514404297,0.2711188793182373,0.16825240850448608,0.09786398950035337,1
147.32.84.205,23,5588.0,5198518.0,2482,60.0,942.0,930.3002863278454,107.91304347826087,79.10787938800792,143.74153351936255,0.0,8.233129978179932,0.009758183626277686,0.16534384932791224,0.015379905700683594,8.233161687850952,2.353651426055215,2.8549558031479996,1
147.32.84.206,5,5552.0,5196366.0,1366,60.0,942.0,935.9448847262248,273.2,36.804990181205184,261.8457561237149,0.0,0.46090102195739746,0.00525350348194791,0.010033952972430666,0.03154397010803223,0.287158727645874,0.18803703784942627,0.09562618267684365,1
147.32.84.207,4,5586.0,5231826.0,1318,60.0,942.0,936.5961331901182,329.5,28.219959908521115,429.3176756979226,0.0,0.45108723640441895,0.005201795854628246,0.009546099935230402,0.005022287368774414,0.24442100524902344,0.1433403491973877,0.10121892057129182,1
147.32.84.208,3,5588.0,5233886.0,1258,60.0,942.0,936.6295633500358,419.3333333333333,28.219089655152892,267.039947074091,0.0,0.4511229991912842,0.005199911429243222,0.009522810742376445,0.12784028053283691,0.2841508388519287,0.2059955596923828,0.0781552791595459,1
147.32.84.209,5,5558.0,5202086.0,1366,60.0,942.0,935.9636559913638,273.2,36.78546145267887,171.98313870842105,0.0,0.46019506454467773,0.005254939539045959,0.010395973097681853,0.03484630584716797,0.3932530879974365,0.19591152667999268,0.12971622186070075,1
147.32.96.69,55532,0.0,0.0,52062444,0.0,0.0,0.0,937.5215011164734,0.0,2.871373903612686,0.0,0.0,0.0,0.0,0.0,0.4458141326904297,0.000512229095575491,0.002037279669762397,0
211.95.79.224,36,18.0,1116.0,2160,62.0,62.0,62.0,60.0,0.0,0.0,0.8610496520996094,8.233161687850952,3.0459018454832187,3.274675977778214,3.814697265625e-06,8.233129978179932,1.4794385092599052,2.7433186256153133,0
213.179.58.83,20,10.0,2732.0,1452,119.0,631.0,273.2,72.6,180.08010563203376,25.85465447254589,7.152557373046875e-06,0.3364877700805664,0.08302264743381077,0.11586588361855073,4.76837158203125e-06,0.29396486282348633,0.04773384646365517,0.09205131768555737,0
213.232.93.3,20,10.0,2731.0,1452,119.0,739.0,273.1,72.6,208.601933516127,25.85465447254589,0.005111217498779297,0.31914496421813965,0.087656127081977,0.09964241596483812,5.0067901611328125e-06,0.29997897148132324,0.050240165308902136,0.07905934619698206,0
213.92.8.4,10,5.0,1366.0,726,119.0,740.0,273.2,72.6,261.8457561237149,26.563132345414388,0.026015758514404297,0.2711188793182373,0.16825240850448608,0.09786398950035337,5.0067901611328125e-06,0.24660801887512207,0.09424723519219293,0.10620150501148315,0
216.155.130.130,6,3.0,1258.0,486,119.0,630.0,419.3333333333333,81.0,267.039947074091,32.5330601081423,0.12784028053283691,0.2841508388519287,0.2059955596923828,0.0781552791595459,5.9604644775390625e-06,0.3006250858306885,0.11679239273071289,0.14313786410404408,0
38.229.70.20,6,4.0,1318.0,486,60.0,970.0,329.5,81.0,429.3176756979226,32.5330601081423,0.005022287368774414,0.24442100524902344,0.1433403491973877,0.10121892057129182,5.0067901611328125e-06,0.30037784576416016,0.11730380058288574,0.1437285425204694,0
78.40.125.4,10,5.0,1366.0,726,119.0,740.0,273.2,72.6,261.8457561237149,26.563132345414388,0.03154397010803223,0.287158727645874,0.18803703784942627,0.09562618267684365,4.76837158203125e-06,0.3002750873565674,0.10236231486002605,0.11812419725564767,0
82.96.64.4,20,10.0,2737.0,1452,119.0,745.0,273.7,72.6,249.21122232622938,25.85465447254589,5.9604644775390625e-06,0.3430161476135254,0.08400032255384657,0.10578273495620236,0.0,0.3003420829772949,0.04951853501169305,0.07790166501541054,0
Cisco_db:19:c3,20,10.0,600.0,1200,60.0,60.0,60.0,60.0,0.0,0.0,0.00011467933654785156,0.002434968948364258,0.0006704330444335938,0.0008579276786638831,3.814697265625e-06,0.0024518966674804688,0.00031909189726177017,0.0006858771374553362,0
PcsCompu_17:ba:94,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_1f:65:4a,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,4.76837158203125e-06,4.76837158203125e-06,4.76837158203125e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_54:b4:1b,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_72:52:25,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,4.76837158203125e-06,4.76837158203125e-06,4.76837158203125e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_a6:78:09,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,5.7220458984375e-06,5.7220458984375e-06,5.7220458984375e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_b5:b7:19,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_c3:c0:c5,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_e1:08:45,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_e2:09:2d,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_eb:65:a9,1,2.0,120.0,60,60.0,60.0,60.0,60.0,0.0,0.0,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,0.0,0.0,0.0,0.0,0.0,0
