ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
147.32.84.165,0.0,39581.0,42193346.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,4.848307132720947,0.0007360934789521698,0.029731850475484316,0.0,0.0,0.0,0.0,1
147.32.84.191,0.0,30721.0,32748586.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,4.218744277954102,0.0009472404684250554,0.030821723776027488,0.0,0.0,0.0,0.0,1
147.32.84.192,0.0,44795.0,47751470.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,4.209987163543701,0.0006504201482394798,0.025284537273731266,0.0,0.0,0.0,0.0,1
147.32.84.193,0.0,36728.0,39152048.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,4.2117979526519775,0.0007927489942199124,0.028212403713836487,0.0,0.0,0.0,0.0,1
147.32.84.204,0.0,46879.0,49973014.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,4.209987163543701,0.0006215054049284987,0.024669626253688483,0.0,0.0,0.0,0.0,1
147.32.84.205,0.0,46485.0,49553010.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,4.209959983825684,0.0006267722651507315,0.024776051975322184,0.0,0.0,0.0,0.0,1
147.32.84.206,1.0,47752.0,50903632.0,60.0,1066.0,1066.0,1066.0,60.0,0.0,0.0,0.0,4.209897041320801,0.0006101437657119736,0.024392730760431445,0.0,0.0,0.0,0.0,1
147.32.84.207,0.0,39129.0,41711514.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,4.216892957687378,0.0007388459968313413,0.027090331090689885,0.0,0.0,0.0,0.0,1
147.32.84.208,0.0,45015.0,47985990.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,4.209978818893433,0.0006472316868551919,0.025134684720574445,0.0,0.0,0.0,0.0,1
147.32.84.209,0.0,31170.0,33227220.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,0.0,0.0,4.209954023361206,0.0009345971355042309,0.03102226531806706,0.0,0.0,0.0,0.0,1
147.32.96.69,408255.0,0.0,0.0,435199830.0,0.0,0.0,0.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.209892749786377,7.1364838258923e-05,0.008326506515497736,0
78.40.125.4,0.0,1.0,60.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cisco_db:19:c3,20.0,10.0,600.0,1200.0,60.0,60.0,60.0,60.0,0.0,0.0,8.20159912109375e-05,0.0026586055755615234,0.0007047123379177517,0.0009420141415599117,1.1920928955078125e-06,0.027706146240234375,0.001835321125231291,0.006181540168496516,0
PcsCompu_17:ba:94,1.0,2.0,120.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,1.7881393432617188e-05,1.7881393432617188e-05,1.7881393432617188e-05,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_1f:65:4a,1.0,2.0,120.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,1.1920928955078125e-06,1.1920928955078125e-06,1.1920928955078125e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_54:b4:1b,1.0,2.0,120.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,1.2159347534179688e-05,1.2159347534179688e-05,1.2159347534179688e-05,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_72:52:25,1.0,2.0,120.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_a6:78:09,1.0,2.0,120.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_b5:b7:19,1.0,2.0,120.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,2.002716064453125e-05,2.002716064453125e-05,2.002716064453125e-05,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_c3:c0:c5,1.0,2.0,120.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,1.2874603271484375e-05,1.2874603271484375e-05,1.2874603271484375e-05,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_e1:08:45,1.0,2.0,120.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,8.821487426757812e-06,8.821487426757812e-06,8.821487426757812e-06,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_e2:09:2d,1.0,2.0,120.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0.0,0.0,0.0,0.0,0.0,0
PcsCompu_eb:65:a9,1.0,2.0,120.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,3.814697265625e-06,3.814697265625e-06,3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0
