ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
02:40:62:80:91:b4,1.0,7.0,294.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.9374675750732422,6.878937005996704,1.9719419082005818,2.1948393933868746,0.0,0.0,0.0,0.0,0
02:40:be:fe:61:8a,1.0,10.0,420.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.8436572551727295,4.156188011169434,1.5275721549987793,1.1079309818175227,0.0,0.0,0.0,0.0,0
02:41:a8:bc:a6:7a,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:42:32:da:7f:5e,1.0,3.0,126.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,9.290989637374878,13.313745498657227,11.302367568016052,2.0113779306411743,0.0,0.0,0.0,0.0,0
02:42:5d:ea:45:32,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:42:66:d8:1b:0c,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,6.470138788223267,6.470138788223267,6.470138788223267,0.0,0.0,0.0,0.0,0.0,0
02:42:9c:81:54:ec,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:42:bd:d6:21:38,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:42:d5:f8:be:58,1.0,11.0,462.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.640570878982544,13.495585441589355,2.882716107368469,3.818931433124071,0.0,0.0,0.0,0.0,0
02:43:50:4f:98:b4,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,6.384409666061401,6.384409666061401,6.384409666061401,0.0,0.0,0.0,0.0,0.0,0
02:44:ae:45:f1:40,1.0,7.0,294.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.9531078338623047,3.9526000022888184,1.486802101135254,1.1031312553432047,0.0,0.0,0.0,0.0,0
02:45:12:b5:eb:18,145.0,145.0,8120.0,6090.0,56.0,56.0,56.0,42.0,0.0,0.0,0.00028395652770996094,1.2136070728302002,0.17752798563904232,0.24819824960523376,0.00028896331787109375,1.2134308815002441,0.1775268250041538,0.24819318568627877,0
02:45:5d:f6:1f:88,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:45:b7:8e:d3:a4,1.0,20.0,840.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.578096866607666,3.4999959468841553,1.4736676341608952,0.9323335407759307,0.0,0.0,0.0,0.0,0
02:45:cf:bf:5e:62,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,5.051719903945923,5.051719903945923,5.051719903945923,0.0,0.0,0.0,0.0,0.0,0
02:46:30:b8:4c:ca,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,1.2790019512176514,1.2790019512176514,1.2790019512176514,0.0,0.0,0.0,0.0,0.0,0
02:46:70:70:d2:3c,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:46:a9:1b:b9:14,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:47:22:e4:64:02,1.0,7.0,294.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.749985933303833,10.634957313537598,2.566684087117513,3.612144856861079,0.0,0.0,0.0,0.0,0
02:47:4a:e2:b1:2c,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,8.478913068771362,8.478913068771362,8.478913068771362,0.0,0.0,0.0,0.0,0.0,0
02:48:57:f8:81:04,1.0,17.0,714.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.6403629779815674,3.546766996383667,1.484850436449051,0.9774416163051916,0.0,0.0,0.0,0.0,0
02:49:60:53:39:02,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:49:d7:6d:bd:08,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,1.7205510139465332,1.7205510139465332,1.7205510139465332,0.0,0.0,0.0,0.0,0.0,0
02:4b:75:67:2d:58,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,14.096930027008057,14.096930027008057,14.096930027008057,0.0,0.0,0.0,0.0,0.0,0
02:4b:ab:f8:a0:08,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:4d:da:40:46:d8,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:4e:33:d2:e4:ba,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,12.857696056365967,12.857696056365967,12.857696056365967,0.0,0.0,0.0,0.0,0.0,0
02:4e:35:66:71:fa,1.0,21.0,882.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.17491960525512695,3.812436819076538,1.374941611289978,1.008269345684565,0.0,0.0,0.0,0.0,0
02:4e:48:fa:b3:26,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:4e:c8:e9:da:6e,0.0,1.0,42.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:4e:eb:22:9e:3e,1.0,10.0,420.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.6249756813049316,3.3749473094940186,1.418584452735053,0.9934497325739343,0.0,0.0,0.0,0.0,0
02:4f:b7:cb:56:dc,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:4f:df:6d:35:fa,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:50:82:e3:8e:22,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:50:f7:0c:95:e6,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,1.7334649562835693,1.7334649562835693,1.7334649562835693,0.0,0.0,0.0,0.0,0.0,0
02:51:5f:f8:b3:76,1.0,3.0,126.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.8539249897003174,9.241006135940552,5.047465562820435,4.193540573120117,0.0,0.0,0.0,0.0,0
02:53:49:05:5c:c0,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,5.678599834442139,5.678599834442139,5.678599834442139,0.0,0.0,0.0,0.0,0.0,0
02:53:cb:c3:1c:9e,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,1.5034308433532715,1.5034308433532715,1.5034308433532715,0.0,0.0,0.0,0.0,0.0,0
02:54:28:fa:62:d0,1.0,9.0,378.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.2552762031555176,15.503132820129395,3.6248811185359955,4.845764270548496,0.0,0.0,0.0,0.0,0
02:54:68:62:70:4e,1.0,1.0,42.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:54:7f:99:0a:6a,2.0,3.0,126.0,112.0,42.0,42.0,42.0,56.0,0.0,0.0,1.2728290557861328,11.758723974227905,6.515776515007019,5.242947459220886,11.758899211883545,11.758899211883545,11.758899211883545,0.0,0
02:56:09:65:98:f4,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,4.735838174819946,4.735838174819946,4.735838174819946,0.0,0.0,0.0,0.0,0.0,0
02:56:e3:32:cf:ce,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,12.042801856994629,12.042801856994629,12.042801856994629,0.0,0.0,0.0,0.0,0.0,0
02:57:67:59:68:9e,1.0,22.0,924.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.3003041744232178,3.6561810970306396,1.3809130532400948,0.9375771815316513,0.0,0.0,0.0,0.0,0
02:58:ff:58:12:28,0.0,1.0,42.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:59:08:cd:56:82,1.0,24.0,1008.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.22629666328430176,4.187373399734497,1.2859498210575269,0.9638165278442822,0.0,0.0,0.0,0.0,0
02:59:8f:d1:ce:9c,1.0,9.0,378.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.28562307357788086,21.750566005706787,3.425713747739792,6.931072278904979,0.0,0.0,0.0,0.0,0
02:59:ba:2e:69:34,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,7.0970587730407715,7.0970587730407715,7.0970587730407715,0.0,0.0,0.0,0.0,0.0,0
