ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
02:40:62:80:91:b4,1.0,27.0,1134.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.12517976760864258,16.94149947166443,2.2340525755515466,3.3113128565456234,0.0,0.0,0.0,0.0,0
02:40:be:fe:61:8a,1.0,20.0,840.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.17656254768371582,29.756741046905518,2.7441459831438566,6.4270703006460685,0.0,0.0,0.0,0.0,0
02:41:a8:bc:a6:7a,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,4.828287839889526,4.828287839889526,4.828287839889526,0.0,0.0,0.0,0.0,0.0,0
02:42:32:da:7f:5e,2.0,42.0,1764.0,112.0,42.0,42.0,42.0,56.0,0.0,0.0,2.2649765014648438e-05,4.296785831451416,1.3610565429780541,1.0581375762284408,7.6572160720825195,7.6572160720825195,7.6572160720825195,0.0,0
02:42:5d:ea:45:32,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,42.75763654708862,42.75763654708862,42.75763654708862,0.0,0.0,0.0,0.0,0.0,0
02:42:66:d8:1b:0c,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,21.148929595947266,21.148929595947266,21.148929595947266,0.0,0.0,0.0,0.0,0.0,0
02:42:9c:81:54:ec,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,4.749628067016602,4.749628067016602,4.749628067016602,0.0,0.0,0.0,0.0,0.0,0
02:42:bd:d6:21:38,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,42.749778509140015,42.749778509140015,42.749778509140015,0.0,0.0,0.0,0.0,0.0,0
02:42:d5:f8:be:58,1.0,20.0,840.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,0.531184196472168,11.2012357711792,2.5183346898932206,3.1241567896898625,0.0,0.0,0.0,0.0,0
02:43:50:4f:98:b4,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,13.563112735748291,13.563112735748291,13.563112735748291,0.0,0.0,0.0,0.0,0.0,0
