ip,Rpc,Spc,Tss,Tsr,Smin,Smax,Savg,Ravg,Svar,Rvar,SITmin,SITmax,SITavg,SITvar,RITmin,RITmax,RITavg,RITvar,isBot
02:40:62:80:91:b4,0.0,17.0,714.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.3182201385498047,4.875297784805298,1.6249703019857407,1.5176586638368954,0.0,0.0,0.0,0.0,0
02:40:be:fe:61:8a,0.0,17.0,714.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.35526514053344727,4.296907186508179,1.5624538660049438,1.3292837082990456,0.0,0.0,0.0,0.0,0
02:41:a8:bc:a6:7a,1.0,2.0,84.0,56.0,42.0,42.0,42.0,56.0,0.0,0.0,14.48662519454956,14.48662519454956,14.48662519454956,0.0,0.0,0.0,0.0,0.0,0
02:42:32:da:7f:5e,0.0,8.0,336.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.5780837535858154,22.40617537498474,3.964193412235805,7.533763502806241,0.0,0.0,0.0,0.0,0
02:42:5d:ea:45:32,0.0,1.0,42.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:42:9c:81:54:ec,0.0,1.0,42.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:42:bd:d6:21:38,0.0,1.0,42.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
02:42:d5:f8:be:58,0.0,18.0,756.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.5780959129333496,6.156432390213013,1.4751342885634477,1.3949028332790185,0.0,0.0,0.0,0.0,0
02:44:ae:45:f1:40,0.0,13.0,546.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.6405677795410156,7.828318119049072,1.6861604650815327,1.9299706717704266,0.0,0.0,0.0,0.0,0
02:45:12:b5:eb:18,45.0,45.0,2520.0,1890.0,56.0,56.0,56.0,42.0,0.0,0.0,0.025552988052368164,2.9216034412384033,0.5762818401510065,0.6046016331370387,0.025547027587890625,2.9216127395629883,0.5762818184765902,0.6046028352627774,0
